id,x,y,h,dom_radius,surface,volume,crown_wkt
31,380682.88,6573584.31,20.13,11.00,192.0,3124.6,"POLYGON((380689.5 6573583.9,380689.4 6573585.0,380689.1 6573586.1,380688.6 6573587.0,380687.8 6573587.9,380687.0 6573588.6,380686.0 6573589.1,380685.0 6573589.5,380683.9 6573589.6,380682.8 6573589.5,380681.7 6573589.1,380680.7 6573588.6,380679.9 6573587.9,380679.2 6573587.0,380678.6 6573586.1,380678.3 6573585.0,380678.2 6573583.9,380678.3 6573582.7,380678.6 6573581.7,380679.2 6573580.7,380679.9 6573579.8,380680.7 6573579.1,380681.7 6573578.6,380682.8 6573578.2,380683.9 6573578.1,380685.0 6573578.2,380686.0 6573578.6,380687.0 6573579.1,380687.8 6573579.8,380688.6 6573580.7,380689.1 6573581.7,380689.4 6573582.7,380689.5 6573583.9))"
32,380095.88,6573583.31,24.93,11.00,242.0,5341.9,"POLYGON((380101.4 6573581.4,380101.2 6573582.6,380100.7 6573583.7,380100.0 6573584.7,380098.9 6573585.6,380097.6 6573586.3,380096.2 6573586.8,380094.6 6573587.2,380092.9 6573587.3,380091.3 6573587.2,380089.7 6573586.8,380088.3 6573586.3,380087.0 6573585.6,380085.9 6573584.7,380085.2 6573583.7,380084.7 6573582.6,380084.5 6573581.4,380084.7 6573580.3,380085.2 6573579.2,380085.9 6573578.2,380087.0 6573577.3,380088.3 6573576.6,380089.7 6573576.1,380091.3 6573575.7,380092.9 6573575.6,380094.6 6573575.7,380096.2 6573576.1,380097.6 6573576.6,380098.9 6573577.3,380100.0 6573578.2,380100.7 6573579.2,380101.2 6573580.3,380101.4 6573581.4))"
33,380432.88,6573583.31,20.48,11.00,48.0,904.5,"POLYGON((380433.5 6573584.3,380433.5 6573585.1,380433.4 6573585.7,380433.2 6573586.4,380432.9 6573586.9,380432.6 6573587.4,380432.2 6573587.7,380431.8 6573588.0,380431.4 6573588.0,380430.9 6573588.0,380430.5 6573587.7,380430.2 6573587.4,380429.8 6573586.9,380429.6 6573586.4,380429.4 6573585.7,380429.2 6573585.1,380429.2 6573584.3,380429.2 6573583.6,380429.4 6573582.9,380429.6 6573582.3,380429.8 6573581.7,380430.2 6573581.2,380430.5 6573580.9,380430.9 6573580.7,380431.4 6573580.6,380431.8 6573580.7,380432.2 6573580.9,380432.6 6573581.2,380432.9 6573581.7,380433.2 6573582.3,380433.4 6573582.9,380433.5 6573583.6,380433.5 6573584.3))"
34,380801.88,6573583.31,18.74,11.00,441.0,6141.5,"POLYGON((380815.8 6573574.7,380815.6 6573577.6,380815.1 6573580.4,380814.4 6573583.0,380813.3 6573585.2,380812.0 6573587.1,380810.6 6573588.5,380809.0 6573589.3,380807.3 6573589.6,380805.7 6573589.3,380804.1 6573588.5,380802.6 6573587.1,380801.4 6573585.2,380800.3 6573583.0,380799.5 6573580.4,380799.0 6573577.6,380798.9 6573574.7,380799.0 6573571.7,380799.5 6573568.9,380800.3 6573566.4,380801.4 6573564.1,380802.6 6573562.2,380804.1 6573560.9,380805.7 6573560.0,380807.3 6573559.7,380809.0 6573560.0,380810.6 6573560.9,380812.0 6573562.2,380813.3 6573564.1,380814.4 6573566.4,380815.1 6573568.9,380815.6 6573571.7,380815.8 6573574.7))"
35,379885.88,6573582.31,24.06,11.00,175.0,3938.5,"POLYGON((379889.3 6573584.4,379889.1 6573585.3,379888.7 6573586.1,379888.0 6573586.9,379887.1 6573587.5,379886.0 6573588.1,379884.7 6573588.5,379883.3 6573588.7,379881.9 6573588.8,379880.4 6573588.7,379879.0 6573588.5,379877.8 6573588.1,379876.6 6573587.5,379875.7 6573586.9,379875.0 6573586.1,379874.6 6573585.3,379874.5 6573584.4,379874.6 6573583.6,379875.0 6573582.7,379875.7 6573582.0,379876.6 6573581.3,379877.8 6573580.8,379879.0 6573580.4,379880.4 6573580.1,379881.9 6573580.0,379883.3 6573580.1,379884.7 6573580.4,379886.0 6573580.8,379887.1 6573581.3,379888.0 6573582.0,379888.7 6573582.7,379889.1 6573583.6,379889.3 6573584.4))"
36,380305.88,6573582.31,23.53,11.00,1541.0,28812.0,"POLYGON((380303.2 6573570.1,380302.9 6573574.9,380302.0 6573579.5,380300.6 6573583.7,380298.6 6573587.5,380296.2 6573590.5,380293.5 6573592.8,380290.5 6573594.2,380287.4 6573594.6,380284.3 6573594.2,380281.4 6573592.8,380278.6 6573590.5,380276.2 6573587.5,380274.3 6573583.7,380272.8 6573579.5,380271.9 6573574.9,380271.6 6573570.1,380271.9 6573565.3,380272.8 6573560.7,380274.3 6573556.5,380276.2 6573552.8,380278.6 6573549.7,380281.4 6573547.5,380284.3 6573546.1,380287.4 6573545.6,380290.5 6573546.1,380293.5 6573547.5,380296.2 6573549.7,380298.6 6573552.8,380300.6 6573556.5,380302.0 6573560.7,380302.9 6573565.3,380303.2 6573570.1))"
37,380497.88,6573582.31,18.95,11.00,104.0,1825.3,"POLYGON((380500.7 6573581.8,380500.6 6573582.5,380500.3 6573583.2,380499.8 6573583.8,380499.3 6573584.3,380498.5 6573584.8,380497.7 6573585.1,380496.8 6573585.3,380495.9 6573585.4,380494.9 6573585.3,380494.0 6573585.1,380493.2 6573584.8,380492.5 6573584.3,380491.9 6573583.8,380491.5 6573583.2,380491.2 6573582.5,380491.1 6573581.8,380491.2 6573581.2,380491.5 6573580.5,380491.9 6573579.9,380492.5 6573579.3,380493.2 6573578.9,380494.0 6573578.6,380494.9 6573578.4,380495.9 6573578.3,380496.8 6573578.4,380497.7 6573578.6,380498.5 6573578.9,380499.3 6573579.3,380499.8 6573579.9,380500.3 6573580.5,380500.6 6573581.2,380500.7 6573581.8))"
38,380047.88,6573581.31,26.91,11.00,563.0,11982.0,"POLYGON((380050.3 6573588.4,380050.1 6573591.1,380049.6 6573593.8,380048.8 6573596.2,380047.7 6573598.3,380046.4 6573600.0,380044.9 6573601.3,380043.2 6573602.1,380041.5 6573602.4,380039.8 6573602.1,380038.2 6573601.3,380036.6 6573600.0,380035.3 6573598.3,380034.2 6573596.2,380033.4 6573593.8,380032.9 6573591.1,380032.7 6573588.4,380032.9 6573585.7,380033.4 6573583.1,380034.2 6573580.7,380035.3 6573578.6,380036.6 6573576.8,380038.2 6573575.5,380039.8 6573574.8,380041.5 6573574.5,380043.2 6573574.8,380044.9 6573575.5,380046.4 6573576.8,380047.7 6573578.6,380048.8 6573580.7,380049.6 6573583.1,380050.1 6573585.7,380050.3 6573588.4))"
39,380116.88,6573579.31,26.37,11.00,138.0,3294.6,"POLYGON((380121.0 6573578.5,380120.9 6573579.5,380120.7 6573580.3,380120.2 6573581.1,380119.6 6573581.9,380118.9 6573582.4,380118.1 6573582.9,380117.2 6573583.1,380116.3 6573583.2,380115.4 6573583.1,380114.5 6573582.9,380113.7 6573582.4,380112.9 6573581.9,380112.3 6573581.1,380111.9 6573580.3,380111.6 6573579.5,380111.5 6573578.5,380111.6 6573577.6,380111.9 6573576.7,380112.3 6573575.9,380112.9 6573575.2,380113.7 6573574.6,380114.5 6573574.2,380115.4 6573573.9,380116.3 6573573.9,380117.2 6573573.9,380118.1 6573574.2,380118.9 6573574.6,380119.6 6573575.2,380120.2 6573575.9,380120.7 6573576.7,380120.9 6573577.6,380121.0 6573578.5))"
40,379931.88,6573578.31,35.48,11.00,1256.0,33766.6,"POLYGON((379953.5 6573577.8,379953.2 6573580.8,379952.2 6573583.8,379950.6 6573586.6,379948.4 6573589.0,379945.7 6573590.9,379942.6 6573592.4,379939.3 6573593.3,379935.8 6573593.6,379932.4 6573593.3,379929.1 6573592.4,379926.0 6573590.9,379923.3 6573589.0,379921.1 6573586.6,379919.5 6573583.8,379918.5 6573580.8,379918.1 6573577.8,379918.5 6573574.7,379919.5 6573571.7,379921.1 6573569.0,379923.3 6573566.5,379926.0 6573564.6,379929.1 6573563.1,379932.4 6573562.2,379935.8 6573561.9,379939.3 6573562.2,379942.6 6573563.1,379945.7 6573564.6,379948.4 6573566.5,379950.6 6573569.0,379952.2 6573571.7,379953.2 6573574.7,379953.5 6573577.8))"
41,380388.88,6573578.31,18.66,11.00,157.0,2759.6,"POLYGON((380395.3 6573580.7,380395.2 6573581.5,380394.8 6573582.4,380394.1 6573583.2,380393.1 6573583.9,380392.0 6573584.5,380390.7 6573584.9,380389.3 6573585.1,380387.8 6573585.2,380386.3 6573585.1,380384.9 6573584.9,380383.6 6573584.5,380382.5 6573583.9,380381.5 6573583.2,380380.8 6573582.4,380380.4 6573581.5,380380.3 6573580.7,380380.4 6573579.8,380380.8 6573578.9,380381.5 6573578.1,380382.5 6573577.4,380383.6 6573576.9,380384.9 6573576.4,380386.3 6573576.2,380387.8 6573576.1,380389.3 6573576.2,380390.7 6573576.4,380392.0 6573576.9,380393.1 6573577.4,380394.1 6573578.1,380394.8 6573578.9,380395.2 6573579.8,380395.3 6573580.7))"
42,380519.88,6573577.31,22.06,11.00,498.0,9014.7,"POLYGON((380531.3 6573571.8,380531.1 6573574.2,380530.5 6573576.5,380529.5 6573578.6,380528.3 6573580.4,380526.7 6573581.9,380524.9 6573583.0,380523.0 6573583.7,380520.9 6573583.9,380518.9 6573583.7,380517.0 6573583.0,380515.2 6573581.9,380513.6 6573580.4,380512.3 6573578.6,380511.4 6573576.5,380510.8 6573574.2,380510.6 6573571.8,380510.8 6573569.5,380511.4 6573567.2,380512.3 6573565.1,380513.6 6573563.3,380515.2 6573561.8,380517.0 6573560.6,380518.9 6573559.9,380520.9 6573559.7,380523.0 6573559.9,380524.9 6573560.6,380526.7 6573561.8,380528.3 6573563.3,380529.5 6573565.1,380530.5 6573567.2,380531.1 6573569.5,380531.3 6573571.8))"
43,380644.88,6573577.31,19.72,11.00,377.0,5637.6,"POLYGON((380658.8 6573582.6,380658.7 6573584.7,380658.3 6573586.7,380657.6 6573588.6,380656.7 6573590.2,380655.6 6573591.6,380654.3 6573592.6,380652.9 6573593.2,380651.5 6573593.4,380650.1 6573593.2,380648.7 6573592.6,380647.4 6573591.6,380646.3 6573590.2,380645.4 6573588.6,380644.7 6573586.7,380644.3 6573584.7,380644.2 6573582.6,380644.3 6573580.4,380644.7 6573578.4,380645.4 6573576.5,380646.3 6573574.9,380647.4 6573573.5,380648.7 6573572.5,380650.1 6573571.9,380651.5 6573571.7,380652.9 6573571.9,380654.3 6573572.5,380655.6 6573573.5,380656.7 6573574.9,380657.6 6573576.5,380658.3 6573578.4,380658.7 6573580.4,380658.8 6573582.6))"
44,380710.88,6573577.31,15.69,11.00,547.0,6911.1,"POLYGON((380726.5 6573578.2,380726.3 6573581.0,380725.8 6573583.7,380724.9 6573586.2,380723.8 6573588.4,380722.4 6573590.2,380720.8 6573591.5,380719.1 6573592.4,380717.4 6573592.6,380715.6 6573592.4,380713.9 6573591.5,380712.3 6573590.2,380710.9 6573588.4,380709.8 6573586.2,380708.9 6573583.7,380708.4 6573581.0,380708.2 6573578.2,380708.4 6573575.4,380708.9 6573572.7,380709.8 6573570.2,380710.9 6573568.0,380712.3 6573566.2,380713.9 6573564.9,380715.6 6573564.1,380717.4 6573563.8,380719.1 6573564.1,380720.8 6573564.9,380722.4 6573566.2,380723.8 6573568.0,380724.9 6573570.2,380725.8 6573572.7,380726.3 6573575.4,380726.5 6573578.2))"
45,380780.88,6573577.31,19.61,11.00,813.0,10548.3,"POLYGON((380788.7 6573570.6,380788.5 6573573.8,380787.7 6573577.0,380786.5 6573579.9,380784.9 6573582.4,380782.9 6573584.5,380780.7 6573586.0,380778.2 6573587.0,380775.7 6573587.3,380773.2 6573587.0,380770.7 6573586.0,380768.5 6573584.5,380766.5 6573582.4,380764.9 6573579.9,380763.7 6573577.0,380762.9 6573573.8,380762.7 6573570.6,380762.9 6573567.3,380763.7 6573564.2,380764.9 6573561.3,380766.5 6573558.8,380768.5 6573556.7,380770.7 6573555.1,380773.2 6573554.2,380775.7 6573553.9,380778.2 6573554.2,380780.7 6573555.1,380782.9 6573556.7,380784.9 6573558.8,380786.5 6573561.3,380787.7 6573564.2,380788.5 6573567.3,380788.7 6573570.6))"
46,379818.88,6573575.31,27.26,11.00,352.0,8453.1,"POLYGON((379838.2 6573570.4,379838.0 6573571.9,379837.4 6573573.4,379836.6 6573574.7,379835.4 6573575.9,379834.0 6573576.9,379832.4 6573577.6,379830.7 6573578.0,379828.9 6573578.2,379827.0 6573578.0,379825.3 6573577.6,379823.7 6573576.9,379822.3 6573575.9,379821.1 6573574.7,379820.3 6573573.4,379819.7 6573571.9,379819.6 6573570.4,379819.7 6573568.8,379820.3 6573567.4,379821.1 6573566.0,379822.3 6573564.8,379823.7 6573563.9,379825.3 6573563.2,379827.0 6573562.7,379828.9 6573562.6,379830.7 6573562.7,379832.4 6573563.2,379834.0 6573563.9,379835.4 6573564.8,379836.6 6573566.0,379837.4 6573567.4,379838.0 6573568.8,379838.2 6573570.4))"
47,380571.88,6573575.31,20.20,11.00,132.0,2136.2,"POLYGON((380580.1 6573579.9,380580.0 6573581.3,380579.8 6573582.6,380579.5 6573583.8,380579.1 6573584.9,380578.5 6573585.8,380577.9 6573586.5,380577.2 6573586.9,380576.5 6573587.0,380575.8 6573586.9,380575.1 6573586.5,380574.5 6573585.8,380574.0 6573584.9,380573.5 6573583.8,380573.2 6573582.6,380573.0 6573581.3,380572.9 6573579.9,380573.0 6573578.5,380573.2 6573577.2,380573.5 6573576.0,380574.0 6573574.9,380574.5 6573574.0,380575.1 6573573.4,380575.8 6573573.0,380576.5 6573572.8,380577.2 6573573.0,380577.9 6573573.4,380578.5 6573574.0,380579.1 6573574.9,380579.5 6573576.0,380579.8 6573577.2,380580.0 6573578.5,380580.1 6573579.9))"
48,380663.88,6573574.31,18.14,11.00,73.0,1122.6,"POLYGON((380669.8 6573574.8,380669.7 6573575.3,380669.5 6573575.8,380669.0 6573576.3,380668.4 6573576.7,380667.7 6573577.0,380666.9 6573577.3,380666.1 6573577.4,380665.2 6573577.5,380664.2 6573577.4,380663.4 6573577.3,380662.6 6573577.0,380661.9 6573576.7,380661.3 6573576.3,380660.9 6573575.8,380660.6 6573575.3,380660.5 6573574.8,380660.6 6573574.3,380660.9 6573573.8,380661.3 6573573.3,380661.9 6573572.9,380662.6 6573572.6,380663.4 6573572.3,380664.2 6573572.2,380665.2 6573572.1,380666.1 6573572.2,380666.9 6573572.3,380667.7 6573572.6,380668.4 6573572.9,380669.0 6573573.3,380669.5 6573573.8,380669.7 6573574.3,380669.8 6573574.8))"
49,380601.88,6573573.31,19.38,11.00,571.0,9391.1,"POLYGON((380606.1 6573570.5,380606.0 6573574.1,380605.5 6573577.5,380604.7 6573580.6,380603.7 6573583.4,380602.4 6573585.6,380601.0 6573587.3,380599.4 6573588.3,380597.8 6573588.7,380596.2 6573588.3,380594.6 6573587.3,380593.1 6573585.6,380591.9 6573583.4,380590.8 6573580.6,380590.1 6573577.5,380589.6 6573574.1,380589.4 6573570.5,380589.6 6573567.0,380590.1 6573563.6,380590.8 6573560.4,380591.9 6573557.7,380593.1 6573555.4,380594.6 6573553.8,380596.2 6573552.7,380597.8 6573552.4,380599.4 6573552.7,380601.0 6573553.8,380602.4 6573555.4,380603.7 6573557.7,380604.7 6573560.4,380605.5 6573563.6,380606.0 6573567.0,380606.1 6573570.5))"
50,379849.88,6573572.31,26.03,11.00,911.0,20498.7,"POLYGON((379882.7 6573558.9,379882.3 6573562.2,379881.4 6573565.3,379879.9 6573568.2,379877.8 6573570.7,379875.3 6573572.8,379872.4 6573574.4,379869.3 6573575.3,379866.0 6573575.6,379862.8 6573575.3,379859.7 6573574.4,379856.8 6573572.8,379854.3 6573570.7,379852.2 6573568.2,379850.7 6573565.3,379849.7 6573562.2,379849.4 6573558.9,379849.7 6573555.6,379850.7 6573552.5,379852.2 6573549.6,379854.3 6573547.0,379856.8 6573545.0,379859.7 6573543.4,379862.8 6573542.5,379866.0 6573542.1,379869.3 6573542.5,379872.4 6573543.4,379875.3 6573545.0,379877.8 6573547.0,379879.9 6573549.6,379881.4 6573552.5,379882.3 6573555.6,379882.7 6573558.9))"
51,380002.88,6573568.31,24.74,11.00,185.0,3865.4,"POLYGON((380016.1 6573578.9,380016.0 6573580.5,380015.7 6573581.9,380015.1 6573583.3,380014.4 6573584.5,380013.6 6573585.4,380012.6 6573586.1,380011.6 6573586.6,380010.5 6573586.7,380009.4 6573586.6,380008.3 6573586.1,380007.4 6573585.4,380006.5 6573584.5,380005.8 6573583.3,380005.3 6573581.9,380005.0 6573580.5,380004.9 6573578.9,380005.0 6573577.4,380005.3 6573575.9,380005.8 6573574.6,380006.5 6573573.4,380007.4 6573572.4,380008.3 6573571.7,380009.4 6573571.3,380010.5 6573571.1,380011.6 6573571.3,380012.6 6573571.7,380013.6 6573572.4,380014.4 6573573.4,380015.1 6573574.6,380015.7 6573575.9,380016.0 6573577.4,380016.1 6573578.9))"
52,380237.88,6573566.31,22.76,11.00,1660.0,30769.6,"POLYGON((380270.6 6573543.2,380270.3 6573549.2,380269.5 6573555.0,380268.1 6573560.3,380266.3 6573564.9,380264.1 6573568.8,380261.5 6573571.6,380258.8 6573573.4,380255.9 6573573.9,380253.1 6573573.4,380250.3 6573571.6,380247.8 6573568.8,380245.5 6573564.9,380243.7 6573560.3,380242.3 6573555.0,380241.5 6573549.2,380241.2 6573543.2,380241.5 6573537.2,380242.3 6573531.4,380243.7 6573526.1,380245.5 6573521.4,380247.8 6573517.6,380250.3 6573514.8,380253.1 6573513.0,380255.9 6573512.4,380258.8 6573513.0,380261.5 6573514.8,380264.1 6573517.6,380266.3 6573521.4,380268.1 6573526.1,380269.5 6573531.4,380270.3 6573537.2,380270.6 6573543.2))"
53,380558.88,6573566.31,17.10,11.00,136.0,2163.0,"POLYGON((380564.4 6573560.7,380564.3 6573562.1,380564.1 6573563.5,380563.8 6573564.7,380563.3 6573565.8,380562.7 6573566.7,380562.1 6573567.4,380561.4 6573567.8,380560.7 6573567.9,380560.0 6573567.8,380559.3 6573567.4,380558.6 6573566.7,380558.1 6573565.8,380557.6 6573564.7,380557.3 6573563.5,380557.1 6573562.1,380557.0 6573560.7,380557.1 6573559.3,380557.3 6573558.0,380557.6 6573556.7,380558.1 6573555.6,380558.6 6573554.7,380559.3 6573554.1,380560.0 6573553.7,380560.7 6573553.5,380561.4 6573553.7,380562.1 6573554.1,380562.7 6573554.7,380563.3 6573555.6,380563.8 6573556.7,380564.1 6573558.0,380564.3 6573559.3,380564.4 6573560.7))"
54,379876.88,6573565.31,25.00,11.00,312.0,6916.5,"POLYGON((379900.5 6573566.0,379900.3 6573567.4,379899.6 6573568.8,379898.6 6573570.1,379897.2 6573571.2,379895.5 6573572.1,379893.5 6573572.8,379891.4 6573573.2,379889.2 6573573.4,379887.0 6573573.2,379884.9 6573572.8,379882.9 6573572.1,379881.2 6573571.2,379879.8 6573570.1,379878.8 6573568.8,379878.1 6573567.4,379877.9 6573566.0,379878.1 6573564.5,379878.8 6573563.1,379879.8 6573561.9,379881.2 6573560.7,379882.9 6573559.8,379884.9 6573559.1,379887.0 6573558.7,379889.2 6573558.6,379891.4 6573558.7,379893.5 6573559.1,379895.5 6573559.8,379897.2 6573560.7,379898.6 6573561.9,379899.6 6573563.1,379900.3 6573564.5,379900.5 6573566.0))"
55,380531.88,6573562.31,20.78,11.00,286.0,5108.2,"POLYGON((380540.4 6573564.9,380540.3 6573566.0,380539.8 6573567.1,380539.0 6573568.2,380537.9 6573569.1,380536.6 6573569.8,380535.1 6573570.3,380533.4 6573570.7,380531.7 6573570.8,380530.0 6573570.7,380528.4 6573570.3,380526.9 6573569.8,380525.6 6573569.1,380524.5 6573568.2,380523.7 6573567.1,380523.2 6573566.0,380523.0 6573564.9,380523.2 6573563.8,380523.7 6573562.6,380524.5 6573561.6,380525.6 6573560.7,380526.9 6573560.0,380528.4 6573559.5,380530.0 6573559.1,380531.7 6573559.0,380533.4 6573559.1,380535.1 6573559.5,380536.6 6573560.0,380537.9 6573560.7,380539.0 6573561.6,380539.8 6573562.6,380540.3 6573563.8,380540.4 6573564.9))"
56,380057.88,6573561.31,26.04,11.00,149.0,3155.3,"POLYGON((380063.6 6573561.2,380063.4 6573561.8,380062.8 6573562.4,380062.0 6573563.0,380060.8 6573563.5,380059.3 6573563.8,380057.7 6573564.1,380055.9 6573564.3,380054.0 6573564.4,380052.2 6573564.3,380050.4 6573564.1,380048.8 6573563.8,380047.3 6573563.5,380046.1 6573563.0,380045.3 6573562.4,380044.7 6573561.8,380044.5 6573561.2,380044.7 6573560.6,380045.3 6573560.0,380046.1 6573559.5,380047.3 6573559.0,380048.8 6573558.6,380050.4 6573558.3,380052.2 6573558.2,380054.0 6573558.1,380055.9 6573558.2,380057.7 6573558.3,380059.3 6573558.6,380060.8 6573559.0,380062.0 6573559.5,380062.8 6573560.0,380063.4 6573560.6,380063.6 6573561.2))"
57,380077.88,6573561.31,25.88,11.00,151.0,3453.9,"POLYGON((380089.1 6573559.5,380089.0 6573560.2,380088.6 6573560.9,380087.9 6573561.5,380087.0 6573562.0,380085.9 6573562.5,380084.7 6573562.8,380083.4 6573563.0,380082.0 6573563.0,380080.6 6573563.0,380079.2 6573562.8,380078.0 6573562.5,380076.9 6573562.0,380076.0 6573561.5,380075.4 6573560.9,380075.0 6573560.2,380074.8 6573559.5,380075.0 6573558.8,380075.4 6573558.2,380076.0 6573557.6,380076.9 6573557.0,380078.0 6573556.6,380079.2 6573556.3,380080.6 6573556.1,380082.0 6573556.0,380083.4 6573556.1,380084.7 6573556.3,380085.9 6573556.6,380087.0 6573557.0,380087.9 6573557.6,380088.6 6573558.2,380089.0 6573558.8,380089.1 6573559.5))"
58,379942.88,6573559.31,33.56,11.00,604.0,15566.9,"POLYGON((379951.5 6573550.9,379951.3 6573553.0,379950.8 6573555.1,379949.8 6573557.0,379948.6 6573558.7,379947.1 6573560.0,379945.4 6573561.0,379943.5 6573561.7,379941.6 6573561.9,379939.7 6573561.7,379937.8 6573561.0,379936.1 6573560.0,379934.6 6573558.7,379933.3 6573557.0,379932.4 6573555.1,379931.9 6573553.0,379931.7 6573550.9,379931.9 6573548.7,379932.4 6573546.7,379933.3 6573544.7,379934.6 6573543.1,379936.1 6573541.7,379937.8 6573540.7,379939.7 6573540.1,379941.6 6573539.9,379943.5 6573540.1,379945.4 6573540.7,379947.1 6573541.7,379948.6 6573543.1,379949.8 6573544.7,379950.8 6573546.7,379951.3 6573548.7,379951.5 6573550.9))"
59,380100.88,6573557.31,27.10,11.00,252.0,6253.9,"POLYGON((380116.0 6573560.5,380115.8 6573561.5,380115.3 6573562.5,380114.5 6573563.4,380113.3 6573564.1,380111.9 6573564.8,380110.3 6573565.2,380108.6 6573565.5,380106.8 6573565.6,380105.0 6573565.5,380103.3 6573565.2,380101.7 6573564.8,380100.3 6573564.1,380099.2 6573563.4,380098.3 6573562.5,380097.8 6573561.5,380097.6 6573560.5,380097.8 6573559.5,380098.3 6573558.6,380099.2 6573557.7,380100.3 6573556.9,380101.7 6573556.3,380103.3 6573555.8,380105.0 6573555.5,380106.8 6573555.4,380108.6 6573555.5,380110.3 6573555.8,380111.9 6573556.3,380113.3 6573556.9,380114.5 6573557.7,380115.3 6573558.6,380115.8 6573559.5,380116.0 6573560.5))"
60,380631.88,6573557.31,20.16,11.00,813.0,12754.9,"POLYGON((380674.4 6573552.9,380673.9 6573555.1,380672.5 6573557.2,380670.2 6573559.2,380667.2 6573560.9,380663.5 6573562.3,380659.3 6573563.3,380654.7 6573563.9,380649.9 6573564.2,380645.1 6573563.9,380640.5 6573563.3,380636.3 6573562.3,380632.6 6573560.9,380629.5 6573559.2,380627.3 6573557.2,380625.9 6573555.1,380625.4 6573552.9,380625.9 6573550.7,380627.3 6573548.6,380629.5 6573546.6,380632.6 6573544.9,380636.3 6573543.5,380640.5 6573542.5,380645.1 6573541.9,380649.9 6573541.6,380654.7 6573541.9,380659.3 6573542.5,380663.5 6573543.5,380667.2 6573544.9,380670.2 6573546.6,380672.5 6573548.6,380673.9 6573550.7,380674.4 6573552.9))"
61,380740.88,6573557.31,18.81,11.00,910.0,11964.6,"POLYGON((380768.1 6573554.6,380767.8 6573557.3,380766.9 6573559.9,380765.3 6573562.2,380763.2 6573564.3,380760.7 6573566.1,380757.8 6573567.3,380754.6 6573568.1,380751.3 6573568.4,380748.1 6573568.1,380744.9 6573567.3,380742.0 6573566.1,380739.5 6573564.3,380737.4 6573562.2,380735.8 6573559.9,380734.9 6573557.3,380734.6 6573554.6,380734.9 6573551.9,380735.8 6573549.3,380737.4 6573546.9,380739.5 6573544.8,380742.0 6573543.1,380744.9 6573541.8,380748.1 6573541.0,380751.3 6573540.8,380754.6 6573541.0,380757.8 6573541.8,380760.7 6573543.1,380763.2 6573544.8,380765.3 6573546.9,380766.9 6573549.3,380767.8 6573551.9,380768.1 6573554.6))"
62,380338.88,6573555.31,23.42,11.00,198.0,4119.5,"POLYGON((380338.9 6573557.6,380338.7 6573558.3,380338.2 6573559.0,380337.3 6573559.6,380336.1 6573560.2,380334.6 6573560.7,380332.9 6573561.0,380331.1 6573561.2,380329.2 6573561.3,380327.3 6573561.2,380325.5 6573561.0,380323.9 6573560.7,380322.4 6573560.2,380321.2 6573559.6,380320.3 6573559.0,380319.7 6573558.3,380319.6 6573557.6,380319.7 6573556.9,380320.3 6573556.2,380321.2 6573555.6,380322.4 6573555.0,380323.9 6573554.5,380325.5 6573554.2,380327.3 6573554.0,380329.2 6573553.9,380331.1 6573554.0,380332.9 6573554.2,380334.6 6573554.5,380336.1 6573555.0,380337.3 6573555.6,380338.2 6573556.2,380338.7 6573556.9,380338.9 6573557.6))"
63,380799.88,6573555.31,18.97,11.00,711.0,10588.6,"POLYGON((380814.1 6573545.5,380813.9 6573548.9,380813.4 6573552.1,380812.5 6573555.1,380811.3 6573557.7,380809.8 6573559.8,380808.2 6573561.4,380806.4 6573562.4,380804.5 6573562.7,380802.6 6573562.4,380800.8 6573561.4,380799.1 6573559.8,380797.6 6573557.7,380796.4 6573555.1,380795.5 6573552.1,380795.0 6573548.9,380794.8 6573545.5,380795.0 6573542.2,380795.5 6573539.0,380796.4 6573536.0,380797.6 6573533.4,380799.1 6573531.3,380800.8 6573529.7,380802.6 6573528.7,380804.5 6573528.4,380806.4 6573528.7,380808.2 6573529.7,380809.8 6573531.3,380811.3 6573533.4,380812.5 6573536.0,380813.4 6573539.0,380813.9 6573542.2,380814.1 6573545.5))"
64,380829.88,6573554.31,12.44,11.00,46.0,543.3,"POLYGON((380829.8 6573554.2,380829.8 6573554.9,380829.7 6573555.6,380829.5 6573556.2,380829.2 6573556.7,380828.9 6573557.1,380828.5 6573557.4,380828.1 6573557.6,380827.7 6573557.7,380827.3 6573557.6,380826.9 6573557.4,380826.5 6573557.1,380826.2 6573556.7,380825.9 6573556.2,380825.7 6573555.6,380825.6 6573554.9,380825.5 6573554.2,380825.6 6573553.6,380825.7 6573552.9,380825.9 6573552.3,380826.2 6573551.8,380826.5 6573551.4,380826.9 6573551.1,380827.3 6573550.9,380827.7 6573550.8,380828.1 6573550.9,380828.5 6573551.1,380828.9 6573551.4,380829.2 6573551.8,380829.5 6573552.3,380829.7 6573552.9,380829.8 6573553.6,380829.8 6573554.2))"
